epoch,eta,lambda_f,k,C_f
1.801100000000000000e+04,2.972042560577392578e-01,2.209769040346145630e-01,9.904354810714721680e-02,1.981401443481445312e+00
1.801200000000000000e+04,2.972041666507720947e-01,2.209830880165100098e-01,9.904353320598602295e-02,1.981400847434997559e+00
1.801300000000000000e+04,2.972040772438049316e-01,2.209947109222412109e-01,9.904351085424423218e-02,1.981400251388549805e+00
1.801400000000000000e+04,2.972039878368377686e-01,2.210055291652679443e-01,9.904348850250244141e-02,1.981399536132812500e+00
1.801500000000000000e+04,2.972038984298706055e-01,2.210216969251632690e-01,9.904347360134124756e-02,1.981398940086364746e+00
1.801600000000000000e+04,2.972038090229034424e-01,2.210353612899780273e-01,9.904345124959945679e-02,1.981398344039916992e+00
1.801700000000000000e+04,2.972037196159362793e-01,2.210370153188705444e-01,9.904343634843826294e-02,1.981397747993469238e+00
1.801800000000000000e+04,2.972036302089691162e-01,2.210351824760437012e-01,9.904341399669647217e-02,1.981397151947021484e+00
1.801900000000000000e+04,2.972035408020019531e-01,2.210279703140258789e-01,9.904339909553527832e-02,1.981396555900573730e+00
1.802000000000000000e+04,2.972034513950347900e-01,2.210256606340408325e-01,9.904337674379348755e-02,1.981395959854125977e+00
1.802100000000000000e+04,2.972033619880676270e-01,2.210330963134765625e-01,9.904336184263229370e-02,1.981395363807678223e+00
1.802200000000000000e+04,2.972032725811004639e-01,2.210409343242645264e-01,9.904333949089050293e-02,1.981394767761230469e+00
1.802300000000000000e+04,2.972031831741333008e-01,2.210502028465270996e-01,9.904332458972930908e-02,1.981394171714782715e+00
1.802400000000000000e+04,2.972031235694885254e-01,2.210646718740463257e-01,9.904330223798751831e-02,1.981393575668334961e+00
1.802500000000000000e+04,2.972030341625213623e-01,2.210869193077087402e-01,9.904328733682632446e-02,1.981392979621887207e+00
1.802600000000000000e+04,2.972029447555541992e-01,2.211114466190338135e-01,9.904326498508453369e-02,1.981392383575439453e+00
1.802700000000000000e+04,2.972028553485870361e-01,2.211284339427947998e-01,9.904325008392333984e-02,1.981391787528991699e+00
1.802800000000000000e+04,2.972027659416198730e-01,2.211436778306961060e-01,9.904322773218154907e-02,1.981391191482543945e+00
1.802900000000000000e+04,2.972026765346527100e-01,2.211433947086334229e-01,9.904321283102035522e-02,1.981390595436096191e+00
1.803000000000000000e+04,2.972025871276855469e-01,2.211416214704513550e-01,9.904319047927856445e-02,1.981389999389648438e+00
1.803100000000000000e+04,2.972024977207183838e-01,2.211450338363647461e-01,9.904317557811737061e-02,1.981389403343200684e+00
1.803200000000000000e+04,2.972024083137512207e-01,2.211500704288482666e-01,9.904315322637557983e-02,1.981388807296752930e+00
1.803300000000000000e+04,2.972023189067840576e-01,2.211487591266632080e-01,9.904313832521438599e-02,1.981388211250305176e+00
1.803400000000000000e+04,2.972022294998168945e-01,2.211500406265258789e-01,9.904311597347259521e-02,1.981387615203857422e+00
1.803500000000000000e+04,2.972021400928497314e-01,2.211463302373886108e-01,9.904310107231140137e-02,1.981387019157409668e+00
1.803600000000000000e+04,2.972020804882049561e-01,2.211377322673797607e-01,9.904308617115020752e-02,1.981386423110961914e+00
1.803700000000000000e+04,2.972019910812377930e-01,2.211357653141021729e-01,9.904306381940841675e-02,1.981385827064514160e+00
1.803800000000000000e+04,2.972019016742706299e-01,2.211364805698394775e-01,9.904304891824722290e-02,1.981385231018066406e+00
1.803900000000000000e+04,2.972018122673034668e-01,2.211431562900543213e-01,9.904302656650543213e-02,1.981384634971618652e+00
1.804000000000000000e+04,2.972017228603363037e-01,2.211550772190093994e-01,9.904301166534423828e-02,1.981384038925170898e+00
1.804100000000000000e+04,2.972016334533691406e-01,2.211673557758331299e-01,9.904298931360244751e-02,1.981383442878723145e+00
1.804200000000000000e+04,2.972015440464019775e-01,2.211728692054748535e-01,9.904297441244125366e-02,1.981382846832275391e+00
1.804300000000000000e+04,2.972014546394348145e-01,2.211695909500122070e-01,9.904295206069946289e-02,1.981382250785827637e+00
1.804400000000000000e+04,2.972013950347900391e-01,2.211637794971466064e-01,9.904293715953826904e-02,1.981381654739379883e+00
1.804500000000000000e+04,2.972013056278228760e-01,2.211518436670303345e-01,9.904291480779647827e-02,1.981381177902221680e+00
1.804600000000000000e+04,2.972012162208557129e-01,2.211364507675170898e-01,9.904289990663528442e-02,1.981380581855773926e+00
1.804700000000000000e+04,2.972011268138885498e-01,2.211244106292724609e-01,9.904288500547409058e-02,1.981379985809326172e+00
1.804800000000000000e+04,2.972010374069213867e-01,2.211173176765441895e-01,9.904286265373229980e-02,1.981379389762878418e+00
1.804900000000000000e+04,2.972009778022766113e-01,2.211083769798278809e-01,9.904284775257110596e-02,1.981378793716430664e+00
1.805000000000000000e+04,2.972008883953094482e-01,2.211013734340667725e-01,9.904282540082931519e-02,1.981378197669982910e+00
1.805100000000000000e+04,2.972007989883422852e-01,2.210927605628967285e-01,9.904281049966812134e-02,1.981377601623535156e+00
1.805200000000000000e+04,2.972007095813751221e-01,2.210781276226043701e-01,9.904279559850692749e-02,1.981377124786376953e+00
1.805300000000000000e+04,2.972006201744079590e-01,2.210584878921508789e-01,9.904277324676513672e-02,1.981376528739929199e+00
1.805400000000000000e+04,2.972005605697631836e-01,2.210356295108795166e-01,9.904275834560394287e-02,1.981375932693481445e+00
1.805500000000000000e+04,2.972004711627960205e-01,2.210083901882171631e-01,9.904273599386215210e-02,1.981375336647033691e+00
1.805600000000000000e+04,2.972003817558288574e-01,2.209792435169219971e-01,9.904272109270095825e-02,1.981374859809875488e+00
1.805700000000000000e+04,2.972002923488616943e-01,2.209581285715103149e-01,9.904270619153976440e-02,1.981374263763427734e+00
1.805800000000000000e+04,2.972002327442169189e-01,2.209444493055343628e-01,9.904268383979797363e-02,1.981373667716979980e+00
1.805900000000000000e+04,2.972001433372497559e-01,2.209436297416687012e-01,9.904266893863677979e-02,1.981373071670532227e+00
1.806000000000000000e+04,2.972000539302825928e-01,2.209512144327163696e-01,9.904264658689498901e-02,1.981372475624084473e+00
1.806100000000000000e+04,2.971999645233154297e-01,2.209615707397460938e-01,9.904263168573379517e-02,1.981371879577636719e+00
1.806200000000000000e+04,2.971998751163482666e-01,2.209748923778533936e-01,9.904261678457260132e-02,1.981371402740478516e+00
1.806300000000000000e+04,2.971997857093811035e-01,2.209855318069458008e-01,9.904259443283081055e-02,1.981370806694030762e+00
1.806400000000000000e+04,2.971996963024139404e-01,2.209966182708740234e-01,9.904257953166961670e-02,1.981370210647583008e+00
1.806500000000000000e+04,2.971996366977691650e-01,2.210027575492858887e-01,9.904255717992782593e-02,1.981369614601135254e+00
1.806600000000000000e+04,2.971995472908020020e-01,2.210023403167724609e-01,9.904254227876663208e-02,1.981369018554687500e+00
1.806700000000000000e+04,2.971994578838348389e-01,2.209944427013397217e-01,9.904251992702484131e-02,1.981368422508239746e+00
1.806800000000000000e+04,2.971993684768676758e-01,2.209766358137130737e-01,9.904250502586364746e-02,1.981367826461791992e+00
1.806900000000000000e+04,2.971992790699005127e-01,2.209543883800506592e-01,9.904249012470245361e-02,1.981367230415344238e+00
1.807000000000000000e+04,2.971992194652557373e-01,2.209438383579254150e-01,9.904246777296066284e-02,1.981366753578186035e+00
1.807100000000000000e+04,2.971991300582885742e-01,2.209297716617584229e-01,9.904245287179946899e-02,1.981366157531738281e+00
1.807200000000000000e+04,2.971990406513214111e-01,2.209151387214660645e-01,9.904243052005767822e-02,1.981365561485290527e+00
1.807300000000000000e+04,2.971989512443542480e-01,2.209162712097167969e-01,9.904241561889648438e-02,1.981364965438842773e+00
1.807400000000000000e+04,2.971988618373870850e-01,2.209261655807495117e-01,9.904240071773529053e-02,1.981364369392395020e+00
1.807500000000000000e+04,2.971988022327423096e-01,2.209382504224777222e-01,9.904237836599349976e-02,1.981363773345947266e+00
1.807600000000000000e+04,2.971987128257751465e-01,2.209416031837463379e-01,9.904236346483230591e-02,1.981363296508789062e+00
1.807700000000000000e+04,2.971986234188079834e-01,2.209445238113403320e-01,9.904234111309051514e-02,1.981362700462341309e+00
1.807800000000000000e+04,2.971985340118408203e-01,2.209435105323791504e-01,9.904232621192932129e-02,1.981362104415893555e+00
1.807900000000000000e+04,2.971984446048736572e-01,2.209460139274597168e-01,9.904230386018753052e-02,1.981361508369445801e+00
1.808000000000000000e+04,2.971983551979064941e-01,2.209535241127014160e-01,9.904228895902633667e-02,1.981360912322998047e+00
1.808100000000000000e+04,2.971982955932617188e-01,2.209531962871551514e-01,9.904227405786514282e-02,1.981360316276550293e+00
1.808200000000000000e+04,2.971982061862945557e-01,2.209485918283462524e-01,9.904225170612335205e-02,1.981359720230102539e+00
1.808300000000000000e+04,2.971981167793273926e-01,2.209499329328536987e-01,9.904223680496215820e-02,1.981359243392944336e+00
1.808400000000000000e+04,2.971980273723602295e-01,2.209537625312805176e-01,9.904221445322036743e-02,1.981358647346496582e+00
1.808500000000000000e+04,2.971979379653930664e-01,2.209572196006774902e-01,9.904219955205917358e-02,1.981358051300048828e+00
1.808600000000000000e+04,2.971978485584259033e-01,2.209595143795013428e-01,9.904218465089797974e-02,1.981357455253601074e+00
1.808700000000000000e+04,2.971977889537811279e-01,2.209628522396087646e-01,9.904216229915618896e-02,1.981356859207153320e+00
1.808800000000000000e+04,2.971976995468139648e-01,2.209704220294952393e-01,9.904214739799499512e-02,1.981356263160705566e+00
1.808900000000000000e+04,2.971976101398468018e-01,2.209850400686264038e-01,9.904212504625320435e-02,1.981355667114257812e+00
1.809000000000000000e+04,2.971975207328796387e-01,2.210013866424560547e-01,9.904211014509201050e-02,1.981355071067810059e+00
1.809100000000000000e+04,2.971974313259124756e-01,2.210110723972320557e-01,9.904208779335021973e-02,1.981354475021362305e+00
1.809200000000000000e+04,2.971973419189453125e-01,2.210185825824737549e-01,9.904207289218902588e-02,1.981353878974914551e+00
1.809300000000000000e+04,2.971972525119781494e-01,2.210328131914138794e-01,9.904205054044723511e-02,1.981353282928466797e+00
1.809400000000000000e+04,2.971971631050109863e-01,2.210460305213928223e-01,9.904203563928604126e-02,1.981352686882019043e+00
1.809500000000000000e+04,2.971971035003662109e-01,2.210634648799896240e-01,9.904202073812484741e-02,1.981352090835571289e+00
1.809600000000000000e+04,2.971970140933990479e-01,2.210870683193206787e-01,9.904199838638305664e-02,1.981351494789123535e+00
1.809700000000000000e+04,2.971969246864318848e-01,2.211152017116546631e-01,9.904198348522186279e-02,1.981351017951965332e+00
1.809800000000000000e+04,2.971968352794647217e-01,2.211291790008544922e-01,9.904196113348007202e-02,1.981350421905517578e+00
1.809900000000000000e+04,2.971967458724975586e-01,2.211419641971588135e-01,9.904194623231887817e-02,1.981349825859069824e+00
1.810000000000000000e+04,2.971966564655303955e-01,2.211474478244781494e-01,9.904192388057708740e-02,1.981349229812622070e+00
1.810100000000000000e+04,2.971965670585632324e-01,2.211512774229049683e-01,9.904190897941589355e-02,1.981348633766174316e+00
1.810200000000000000e+04,2.971965074539184570e-01,2.211636304855346680e-01,9.904188662767410278e-02,1.981348037719726562e+00
1.810300000000000000e+04,2.971964180469512939e-01,2.211765050888061523e-01,9.904187172651290894e-02,1.981347441673278809e+00
1.810400000000000000e+04,2.971963286399841309e-01,2.211860418319702148e-01,9.904185682535171509e-02,1.981346845626831055e+00
1.810500000000000000e+04,2.971962392330169678e-01,2.212062925100326538e-01,9.904183447360992432e-02,1.981346368789672852e+00
1.810600000000000000e+04,2.971961498260498047e-01,2.212239950895309448e-01,9.904181957244873047e-02,1.981345772743225098e+00
1.810700000000000000e+04,2.971960604190826416e-01,2.212388217449188232e-01,9.904179722070693970e-02,1.981345176696777344e+00
1.810800000000000000e+04,2.971959710121154785e-01,2.212614417076110840e-01,9.904178231954574585e-02,1.981344580650329590e+00
1.810900000000000000e+04,2.971959114074707031e-01,2.212782949209213257e-01,9.904176741838455200e-02,1.981343984603881836e+00
1.811000000000000000e+04,2.971958220005035400e-01,2.212813794612884521e-01,9.904174506664276123e-02,1.981343388557434082e+00
1.811100000000000000e+04,2.971957325935363770e-01,2.212774604558944702e-01,9.904173016548156738e-02,1.981342792510986328e+00
1.811200000000000000e+04,2.971956431865692139e-01,2.212683260440826416e-01,9.904170781373977661e-02,1.981342315673828125e+00
1.811300000000000000e+04,2.971955835819244385e-01,2.212557494640350342e-01,9.904169291257858276e-02,1.981341719627380371e+00
1.811400000000000000e+04,2.971954941749572754e-01,2.212465852499008179e-01,9.904167801141738892e-02,1.981341123580932617e+00
1.811500000000000000e+04,2.971954047679901123e-01,2.212513983249664307e-01,9.904165565967559814e-02,1.981340646743774414e+00
1.811600000000000000e+04,2.971953153610229492e-01,2.212711870670318604e-01,9.904164075851440430e-02,1.981340050697326660e+00
1.811700000000000000e+04,2.971952259540557861e-01,2.212943881750106812e-01,9.904161840677261353e-02,1.981339454650878906e+00
1.811800000000000000e+04,2.971951365470886230e-01,2.213217467069625854e-01,9.904160350561141968e-02,1.981338858604431152e+00
1.811900000000000000e+04,2.971950471401214600e-01,2.213445901870727539e-01,9.904158860445022583e-02,1.981338262557983398e+00
1.812000000000000000e+04,2.971949875354766846e-01,2.213571816682815552e-01,9.904156625270843506e-02,1.981337666511535645e+00
1.812100000000000000e+04,2.971948981285095215e-01,2.213610112667083740e-01,9.904155135154724121e-02,1.981337070465087891e+00
1.812200000000000000e+04,2.971948087215423584e-01,2.213579267263412476e-01,9.904152899980545044e-02,1.981336593627929688e+00
1.812300000000000000e+04,2.971947193145751953e-01,2.213521003723144531e-01,9.904151409864425659e-02,1.981335997581481934e+00
1.812400000000000000e+04,2.971946597099304199e-01,2.213539779186248779e-01,9.904149919748306274e-02,1.981335401535034180e+00
1.812500000000000000e+04,2.971945703029632568e-01,2.213651984930038452e-01,9.904147684574127197e-02,1.981334805488586426e+00
1.812600000000000000e+04,2.971944808959960938e-01,2.213703393936157227e-01,9.904146194458007812e-02,1.981334209442138672e+00
1.812700000000000000e+04,2.971943914890289307e-01,2.213755548000335693e-01,9.904144704341888428e-02,1.981333732604980469e+00
1.812800000000000000e+04,2.971943318843841553e-01,2.213802039623260498e-01,9.904142469167709351e-02,1.981333136558532715e+00
1.812900000000000000e+04,2.971942424774169922e-01,2.213765978813171387e-01,9.904140979051589966e-02,1.981332540512084961e+00
1.813000000000000000e+04,2.971941530704498291e-01,2.213644385337829590e-01,9.904139488935470581e-02,1.981332063674926758e+00
1.813100000000000000e+04,2.971940636634826660e-01,2.213613688945770264e-01,9.904137253761291504e-02,1.981331467628479004e+00
1.813200000000000000e+04,2.971940040588378906e-01,2.213622778654098511e-01,9.904135763645172119e-02,1.981330871582031250e+00
1.813300000000000000e+04,2.971939146518707275e-01,2.213531434535980225e-01,9.904134273529052734e-02,1.981330275535583496e+00
1.813400000000000000e+04,2.971938252449035645e-01,2.213458269834518433e-01,9.904132038354873657e-02,1.981329798698425293e+00
1.813500000000000000e+04,2.971937358379364014e-01,2.213447391986846924e-01,9.904130548238754272e-02,1.981329202651977539e+00
1.813600000000000000e+04,2.971936762332916260e-01,2.213402241468429565e-01,9.904129058122634888e-02,1.981328606605529785e+00
1.813700000000000000e+04,2.971935868263244629e-01,2.213410437107086182e-01,9.904126822948455811e-02,1.981328129768371582e+00
1.813800000000000000e+04,2.971934974193572998e-01,2.213324308395385742e-01,9.904125332832336426e-02,1.981327533721923828e+00
1.813900000000000000e+04,2.971934378147125244e-01,2.213131189346313477e-01,9.904123842716217041e-02,1.981326937675476074e+00
1.814000000000000000e+04,2.971933484077453613e-01,2.212901711463928223e-01,9.904121607542037964e-02,1.981326460838317871e+00
1.814100000000000000e+04,2.971932590007781982e-01,2.212747335433959961e-01,9.904120117425918579e-02,1.981325864791870117e+00
1.814200000000000000e+04,2.971931993961334229e-01,2.212623208761215210e-01,9.904118627309799194e-02,1.981325268745422363e+00
1.814300000000000000e+04,2.971931099891662598e-01,2.212537229061126709e-01,9.904116392135620117e-02,1.981324791908264160e+00
1.814400000000000000e+04,2.971930205821990967e-01,2.212409377098083496e-01,9.904114902019500732e-02,1.981324195861816406e+00
1.814500000000000000e+04,2.971929609775543213e-01,2.212208211421966553e-01,9.904113411903381348e-02,1.981323719024658203e+00
1.814600000000000000e+04,2.971928715705871582e-01,2.212045490741729736e-01,9.904111176729202271e-02,1.981323122978210449e+00
1.814700000000000000e+04,2.971927821636199951e-01,2.211900651454925537e-01,9.904109686613082886e-02,1.981322526931762695e+00
1.814800000000000000e+04,2.971927225589752197e-01,2.211793661117553711e-01,9.904108196496963501e-02,1.981322050094604492e+00
1.814900000000000000e+04,2.971926331520080566e-01,2.211697548627853394e-01,9.904106706380844116e-02,1.981321454048156738e+00
1.815000000000000000e+04,2.971925437450408936e-01,2.211604416370391846e-01,9.904104471206665039e-02,1.981320977210998535e+00
1.815100000000000000e+04,2.971924841403961182e-01,2.211597263813018799e-01,9.904102981090545654e-02,1.981320381164550781e+00
1.815200000000000000e+04,2.971923947334289551e-01,2.211615443229675293e-01,9.904101490974426270e-02,1.981319785118103027e+00
1.815300000000000000e+04,2.971923053264617920e-01,2.211702913045883179e-01,9.904099255800247192e-02,1.981319308280944824e+00
1.815400000000000000e+04,2.971922159194946289e-01,2.211694568395614624e-01,9.904097765684127808e-02,1.981318712234497070e+00
1.815500000000000000e+04,2.971921563148498535e-01,2.211757004261016846e-01,9.904096275568008423e-02,1.981318116188049316e+00
1.815600000000000000e+04,2.971920669078826904e-01,2.211791276931762695e-01,9.904094040393829346e-02,1.981317520141601562e+00
1.815700000000000000e+04,2.971919775009155273e-01,2.211845517158508301e-01,9.904092550277709961e-02,1.981317043304443359e+00
1.815800000000000000e+04,2.971918880939483643e-01,2.211925536394119263e-01,9.904091060161590576e-02,1.981316447257995605e+00
1.815900000000000000e+04,2.971918284893035889e-01,2.211970686912536621e-01,9.904088824987411499e-02,1.981315851211547852e+00
1.816000000000000000e+04,2.971917390823364258e-01,2.212061882019042969e-01,9.904087334871292114e-02,1.981315255165100098e+00
1.816100000000000000e+04,2.971916496753692627e-01,2.212149500846862793e-01,9.904085099697113037e-02,1.981314778327941895e+00
1.816200000000000000e+04,2.971915602684020996e-01,2.212156504392623901e-01,9.904083609580993652e-02,1.981314182281494141e+00
1.816300000000000000e+04,2.971915006637573242e-01,2.212084680795669556e-01,9.904082119464874268e-02,1.981313586235046387e+00
1.816400000000000000e+04,2.971914112567901611e-01,2.212038934230804443e-01,9.904079884290695190e-02,1.981313109397888184e+00
1.816500000000000000e+04,2.971913218498229980e-01,2.212066650390625000e-01,9.904078394174575806e-02,1.981312513351440430e+00
1.816600000000000000e+04,2.971912324428558350e-01,2.212131321430206299e-01,9.904076904058456421e-02,1.981311917304992676e+00
1.816700000000000000e+04,2.971911728382110596e-01,2.212210595607757568e-01,9.904074668884277344e-02,1.981311440467834473e+00
1.816800000000000000e+04,2.971910834312438965e-01,2.212278246879577637e-01,9.904073178768157959e-02,1.981310844421386719e+00
1.816900000000000000e+04,2.971909940242767334e-01,2.212269306182861328e-01,9.904071688652038574e-02,1.981310248374938965e+00
1.817000000000000000e+04,2.971909046173095703e-01,2.212284505367279053e-01,9.904070198535919189e-02,1.981309771537780762e+00
1.817100000000000000e+04,2.971908450126647949e-01,2.212287783622741699e-01,9.904067963361740112e-02,1.981309175491333008e+00
1.817200000000000000e+04,2.971907556056976318e-01,2.212367355823516846e-01,9.904066473245620728e-02,1.981308579444885254e+00
1.817300000000000000e+04,2.971906661987304688e-01,2.212429344654083252e-01,9.904064983129501343e-02,1.981307983398437500e+00
1.817400000000000000e+04,2.971906065940856934e-01,2.212444394826889038e-01,9.904062747955322266e-02,1.981307506561279297e+00
1.817500000000000000e+04,2.971905171871185303e-01,2.212392836809158325e-01,9.904061257839202881e-02,1.981306910514831543e+00
1.817600000000000000e+04,2.971904277801513672e-01,2.212334871292114258e-01,9.904059767723083496e-02,1.981306433677673340e+00
1.817700000000000000e+04,2.971903681755065918e-01,2.212312221527099609e-01,9.904057532548904419e-02,1.981305837631225586e+00
1.817800000000000000e+04,2.971902787685394287e-01,2.212299108505249023e-01,9.904056042432785034e-02,1.981305241584777832e+00
1.817900000000000000e+04,2.971901893615722656e-01,2.212265431880950928e-01,9.904054552316665649e-02,1.981304764747619629e+00
1.818000000000000000e+04,2.971900999546051025e-01,2.212310135364532471e-01,9.904052317142486572e-02,1.981304168701171875e+00
1.818100000000000000e+04,2.971900403499603271e-01,2.212357819080352783e-01,9.904050827026367188e-02,1.981303572654724121e+00
1.818200000000000000e+04,2.971899509429931641e-01,2.212305366992950439e-01,9.904049336910247803e-02,1.981303095817565918e+00
1.818300000000000000e+04,2.971898615360260010e-01,2.212286591529846191e-01,9.904047101736068726e-02,1.981302499771118164e+00
1.818400000000000000e+04,2.971898019313812256e-01,2.212279736995697021e-01,9.904045611619949341e-02,1.981301903724670410e+00
1.818500000000000000e+04,2.971897125244140625e-01,2.212255746126174927e-01,9.904044121503829956e-02,1.981301426887512207e+00
1.818600000000000000e+04,2.971896231174468994e-01,2.212256938219070435e-01,9.904041886329650879e-02,1.981300830841064453e+00
1.818700000000000000e+04,2.971895337104797363e-01,2.212304770946502686e-01,9.904040396213531494e-02,1.981300234794616699e+00
1.818800000000000000e+04,2.971894741058349609e-01,2.212298810482025146e-01,9.904038906097412109e-02,1.981299757957458496e+00
1.818900000000000000e+04,2.971893846988677979e-01,2.212258279323577881e-01,9.904037415981292725e-02,1.981299161911010742e+00
1.819000000000000000e+04,2.971893250942230225e-01,2.212148308753967285e-01,9.904035180807113647e-02,1.981298685073852539e+00
1.819100000000000000e+04,2.971892356872558594e-01,2.212019413709640503e-01,9.904033690690994263e-02,1.981298089027404785e+00
1.819200000000000000e+04,2.971891462802886963e-01,2.211857438087463379e-01,9.904032200574874878e-02,1.981297612190246582e+00
1.819300000000000000e+04,2.971890866756439209e-01,2.211764454841613770e-01,9.904030710458755493e-02,1.981297016143798828e+00
1.819400000000000000e+04,2.971889972686767578e-01,2.211652696132659912e-01,9.904028475284576416e-02,1.981296539306640625e+00
1.819500000000000000e+04,2.971889078617095947e-01,2.211562991142272949e-01,9.904026985168457031e-02,1.981295943260192871e+00
1.819600000000000000e+04,2.971888482570648193e-01,2.211611568927764893e-01,9.904025495052337646e-02,1.981295347213745117e+00
1.819700000000000000e+04,2.971887588500976562e-01,2.211631685495376587e-01,9.904024004936218262e-02,1.981294870376586914e+00
1.819800000000000000e+04,2.971886694431304932e-01,2.211677432060241699e-01,9.904021769762039185e-02,1.981294274330139160e+00
1.819900000000000000e+04,2.971886098384857178e-01,2.211796939373016357e-01,9.904020279645919800e-02,1.981293797492980957e+00
1.820000000000000000e+04,2.971885204315185547e-01,2.211939096450805664e-01,9.904018789529800415e-02,1.981293201446533203e+00
1.820100000000000000e+04,2.971884310245513916e-01,2.212025523185729980e-01,9.904016554355621338e-02,1.981292605400085449e+00
1.820200000000000000e+04,2.971883714199066162e-01,2.212069928646087646e-01,9.904015064239501953e-02,1.981292128562927246e+00
1.820300000000000000e+04,2.971882820129394531e-01,2.212119102478027344e-01,9.904013574123382568e-02,1.981291532516479492e+00
1.820400000000000000e+04,2.971881926059722900e-01,2.212034016847610474e-01,9.904011338949203491e-02,1.981290936470031738e+00
1.820500000000000000e+04,2.971881330013275146e-01,2.211973071098327637e-01,9.904009848833084106e-02,1.981290459632873535e+00
1.820600000000000000e+04,2.971880435943603516e-01,2.211902141571044922e-01,9.904008358716964722e-02,1.981289863586425781e+00
1.820700000000000000e+04,2.971879541873931885e-01,2.211870253086090088e-01,9.904006868600845337e-02,1.981289386749267578e+00
1.820800000000000000e+04,2.971878945827484131e-01,2.211955189704895020e-01,9.904004633426666260e-02,1.981288790702819824e+00
1.820900000000000000e+04,2.971878051757812500e-01,2.212117314338684082e-01,9.904003143310546875e-02,1.981288313865661621e+00
1.821000000000000000e+04,2.971877157688140869e-01,2.212238013744354248e-01,9.904001653194427490e-02,1.981287717819213867e+00
1.821100000000000000e+04,2.971876263618469238e-01,2.212389707565307617e-01,9.903999418020248413e-02,1.981287121772766113e+00
1.821200000000000000e+04,2.971875667572021484e-01,2.212563604116439819e-01,9.903997927904129028e-02,1.981286644935607910e+00
1.821300000000000000e+04,2.971874773502349854e-01,2.212555706501007080e-01,9.903996437788009644e-02,1.981286048889160156e+00
1.821400000000000000e+04,2.971873879432678223e-01,2.212506234645843506e-01,9.903994947671890259e-02,1.981285572052001953e+00
1.821500000000000000e+04,2.971873283386230469e-01,2.212510257959365845e-01,9.903992712497711182e-02,1.981284976005554199e+00
1.821600000000000000e+04,2.971872389316558838e-01,2.212560772895812988e-01,9.903991222381591797e-02,1.981284379959106445e+00
1.821700000000000000e+04,2.971871793270111084e-01,2.212706208229064941e-01,9.903989732265472412e-02,1.981283903121948242e+00
1.821800000000000000e+04,2.971870899200439453e-01,2.212923765182495117e-01,9.903988242149353027e-02,1.981283307075500488e+00
1.821900000000000000e+04,2.971870005130767822e-01,2.213136106729507446e-01,9.903986006975173950e-02,1.981282830238342285e+00
1.822000000000000000e+04,2.971869111061096191e-01,2.213360816240310669e-01,9.903984516859054565e-02,1.981282234191894531e+00
1.822100000000000000e+04,2.971868515014648438e-01,2.213590145111083984e-01,9.903983026742935181e-02,1.981281638145446777e+00
1.822200000000000000e+04,2.971867620944976807e-01,2.213763296604156494e-01,9.903980791568756104e-02,1.981281161308288574e+00
1.822300000000000000e+04,2.971866726875305176e-01,2.213818430900573730e-01,9.903979301452636719e-02,1.981280565261840820e+00
1.822400000000000000e+04,2.971866130828857422e-01,2.213871479034423828e-01,9.903977811336517334e-02,1.981280088424682617e+00
1.822500000000000000e+04,2.971865236759185791e-01,2.213974595069885254e-01,9.903976321220397949e-02,1.981279492378234863e+00
1.822600000000000000e+04,2.971864342689514160e-01,2.214041054248809814e-01,9.903974086046218872e-02,1.981279015541076660e+00
1.822700000000000000e+04,2.971863746643066406e-01,2.214092910289764404e-01,9.903972595930099487e-02,1.981278419494628906e+00
1.822800000000000000e+04,2.971862852573394775e-01,2.214207053184509277e-01,9.903971105813980103e-02,1.981277823448181152e+00
1.822900000000000000e+04,2.971861958503723145e-01,2.214307785034179688e-01,9.903968870639801025e-02,1.981277346611022949e+00
1.823000000000000000e+04,2.971861362457275391e-01,2.214317619800567627e-01,9.903967380523681641e-02,1.981276750564575195e+00
1.823100000000000000e+04,2.971860468387603760e-01,2.214360833168029785e-01,9.903965890407562256e-02,1.981276273727416992e+00
1.823200000000000000e+04,2.971859574317932129e-01,2.214455008506774902e-01,9.903964400291442871e-02,1.981275677680969238e+00
1.823300000000000000e+04,2.971858978271484375e-01,2.214639186859130859e-01,9.903962165117263794e-02,1.981275081634521484e+00
1.823400000000000000e+04,2.971858084201812744e-01,2.214820533990859985e-01,9.903960675001144409e-02,1.981274604797363281e+00
1.823500000000000000e+04,2.971857190132141113e-01,2.214975804090499878e-01,9.903959184885025024e-02,1.981274008750915527e+00
1.823600000000000000e+04,2.971856594085693359e-01,2.215030640363693237e-01,9.903957694768905640e-02,1.981273531913757324e+00
1.823700000000000000e+04,2.971855700016021729e-01,2.215136289596557617e-01,9.903955459594726562e-02,1.981272935867309570e+00
1.823800000000000000e+04,2.971854805946350098e-01,2.215228974819183350e-01,9.903953969478607178e-02,1.981272459030151367e+00
1.823900000000000000e+04,2.971854209899902344e-01,2.215322554111480713e-01,9.903952479362487793e-02,1.981271862983703613e+00
1.824000000000000000e+04,2.971853315830230713e-01,2.215489447116851807e-01,9.903950244188308716e-02,1.981271266937255859e+00
1.824100000000000000e+04,2.971852421760559082e-01,2.215622812509536743e-01,9.903948754072189331e-02,1.981270790100097656e+00
1.824200000000000000e+04,2.971851825714111328e-01,2.215695381164550781e-01,9.903947263956069946e-02,1.981270194053649902e+00
1.824300000000000000e+04,2.971850931644439697e-01,2.215776592493057251e-01,9.903945773839950562e-02,1.981269717216491699e+00
